Frequency (Hz)	Level (dB)
390.289307	-95.964577
391.635132	-97.826485
392.980957	-95.839928
394.326782	-95.362396
395.672607	-96.099632
397.018433	-96.379585
398.364258	-96.580139
399.710083	-96.414490
401.055908	-99.040092
402.401733	-96.807953
403.747559	-97.051262
405.093384	-96.265915
406.439209	-94.780685
407.785034	-95.010674
409.130859	-96.171425
410.476685	-95.858025
411.822510	-96.757034
413.168335	-96.951447
414.514160	-96.927681
415.859985	-96.391922
417.205811	-95.885307
418.551636	-96.301003
419.897461	-96.667000
421.243286	-96.941383
422.589111	-96.729141
423.934937	-94.559532
425.280762	-94.628143
426.626587	-96.894707
427.972412	-94.356224
429.318237	-92.733513
430.664062	-95.154160
432.009888	-96.119919
433.355713	-96.066872
434.701538	-95.833183
436.047363	-96.220421
437.393188	-94.858490
438.739014	-96.851921
440.084839	-97.252800
441.430664	-96.391953
442.776489	-95.997864
444.122314	-96.866379
445.468140	-96.471481
446.813965	-94.944496
448.159790	-92.639587
449.505615	-91.905396
450.851440	-93.260109
452.197266	-96.068977
453.543091	-92.850388
454.888916	-93.600311
456.234741	-95.002533
457.580566	-94.332031
458.926392	-94.749229
460.272217	-94.883911
461.618042	-95.066429
462.963867	-95.914864
464.309692	-95.111214
465.655518	-94.837326
467.001343	-92.938438
468.347168	-92.086205
469.692993	-94.620354
471.038818	-94.562805
472.384644	-94.568092
473.730469	-94.435013
475.076294	-95.254990
476.422119	-94.719475
477.767944	-94.888733
479.113770	-95.949768
480.459595	-95.649933
481.805420	-95.905396
483.151245	-96.583549
484.497070	-95.408173
485.842896	-94.461380
487.188721	-93.736076
488.534546	-92.478706
489.880371	-94.894829
491.226196	-95.941986
492.572021	-94.114311
493.917847	-93.304924
495.263672	-92.668373
496.609497	-93.929436
497.955322	-93.351410
499.301147	-90.439003
500.646973	-90.979095
501.992798	-93.694191
503.338623	-93.049957
504.684448	-91.512474
506.030273	-91.993591
507.376099	-93.869263
508.721924	-93.798393
510.067749	-95.485786
511.413574	-96.393265
512.759399	-93.961502
514.105225	-93.976784
515.451050	-94.216866
516.796875	-93.746696
518.142700	-95.550224
519.488525	-97.039246
520.834351	-95.846939
