Frequency (Hz)	Level (dB)
390.289307	-49.619129
391.635132	-50.075607
392.980957	-50.501842
394.326782	-50.905426
395.672607	-51.287617
397.018433	-51.628471
398.364258	-51.928627
399.710083	-52.193108
401.055908	-52.428780
402.401733	-52.647144
403.747559	-52.854816
405.093384	-53.063362
406.439209	-53.273926
407.785034	-53.461906
409.130859	-53.639103
410.476685	-53.833965
411.822510	-54.035259
413.168335	-54.254890
414.514160	-54.494999
415.859985	-54.740517
417.205811	-54.989204
418.551636	-55.264866
419.897461	-55.537258
421.243286	-55.835472
422.589111	-56.124012
423.934937	-56.414246
425.280762	-56.699867
426.626587	-56.998581
427.972412	-57.240986
429.318237	-57.527943
430.664062	-57.795307
432.009888	-58.091923
433.355713	-58.318836
434.701538	-58.529301
436.047363	-58.727757
437.393188	-58.928135
438.739014	-59.094696
440.084839	-59.261478
441.430664	-59.380970
442.776489	-59.488605
444.122314	-59.537407
445.468140	-59.596313
446.813965	-59.600605
448.159790	-59.596638
449.505615	-59.553261
450.851440	-59.526447
452.197266	-59.455002
453.543091	-59.375965
454.888916	-59.205055
456.234741	-59.049911
457.580566	-58.912781
458.926392	-58.714527
460.272217	-58.519524
461.618042	-58.303089
462.963867	-58.087639
464.309692	-57.807201
465.655518	-57.559357
467.001343	-57.297932
468.347168	-57.023735
469.692993	-56.734016
471.038818	-56.465393
472.384644	-56.160896
473.730469	-55.864677
475.076294	-55.545341
476.422119	-55.265213
477.767944	-54.961807
479.113770	-54.679550
480.459595	-54.418442
481.805420	-54.163616
483.151245	-53.915264
484.497070	-53.687305
485.842896	-53.494026
487.188721	-53.315498
488.534546	-53.164059
489.880371	-53.020256
491.226196	-52.907360
492.572021	-52.791245
493.917847	-52.688885
495.263672	-52.579872
496.609497	-52.457623
497.955322	-52.330868
499.301147	-52.207218
500.646973	-52.062885
501.992798	-51.897072
503.338623	-51.725399
504.684448	-51.543892
506.030273	-51.356518
507.376099	-51.188179
508.721924	-51.047543
510.067749	-50.938618
511.413574	-50.875896
512.759399	-50.874268
514.105225	-50.932232
515.451050	-51.051998
516.796875	-51.226345
518.142700	-51.460766
519.488525	-51.746407
520.834351	-52.070034
522.180176	-52.424480
523.526001	-52.792740
524.871826	-53.177505
526.217651	-53.579357
527.563477	-53.959732
528.909302	-54.345562
530.255127	-54.701916
531.600952	-55.043262
532.946777	-55.354996
534.292603	-55.637234
535.638428	-55.901562
