Frequency (Hz)	Level (dB)
390.289307	-66.000504
391.635132	-65.978134
392.980957	-65.539619
394.326782	-65.147400
395.672607	-64.718979
397.018433	-64.185875
398.364258	-63.782051
399.710083	-63.478634
401.055908	-62.914642
402.401733	-62.551704
403.747559	-62.326653
405.093384	-62.245693
406.439209	-62.534271
407.785034	-62.105251
409.130859	-62.071484
410.476685	-62.361778
411.822510	-61.366646
413.168335	-61.407173
414.514160	-62.291145
415.859985	-60.651760
417.205811	-60.058044
418.551636	-60.288406
419.897461	-60.251019
421.243286	-59.356239
422.589111	-58.275616
423.934937	-58.856773
425.280762	-59.101540
426.626587	-57.745747
427.972412	-58.098801
429.318237	-58.890911
430.664062	-58.142231
432.009888	-57.434177
433.355713	-57.673481
434.701538	-58.030468
436.047363	-58.090652
437.393188	-58.642471
438.739014	-58.901836
440.084839	-59.103313
441.430664	-59.646694
442.776489	-60.170300
444.122314	-60.358559
445.468140	-60.320976
446.813965	-60.533085
448.159790	-61.018139
449.505615	-61.681007
450.851440	-62.024132
452.197266	-62.450161
453.543091	-61.259418
454.888916	-61.969296
456.234741	-62.320023
457.580566	-63.358364
458.926392	-63.382221
460.272217	-63.156567
461.618042	-63.631660
462.963867	-64.372520
464.309692	-64.723221
465.655518	-64.819824
467.001343	-65.267761
468.347168	-65.890198
469.692993	-65.150665
471.038818	-65.976334
472.384644	-65.705276
473.730469	-65.683243
475.076294	-65.554176
476.422119	-66.022354
477.767944	-66.241638
479.113770	-66.320251
480.459595	-67.066574
481.805420	-67.467445
483.151245	-67.524422
484.497070	-66.208336
485.842896	-66.662842
487.188721	-66.673943
488.534546	-66.162140
489.880371	-66.872658
491.226196	-67.336357
492.572021	-67.772583
493.917847	-69.113907
495.263672	-67.793564
496.609497	-67.022758
497.955322	-68.425201
499.301147	-68.166771
500.646973	-67.571114
501.992798	-67.508087
503.338623	-68.639229
504.684448	-68.790756
506.030273	-67.399605
507.376099	-67.786469
508.721924	-68.071503
510.067749	-68.293587
511.413574	-68.173584
512.759399	-68.341667
514.105225	-67.537247
515.451050	-67.585152
516.796875	-67.668526
518.142700	-68.428833
519.488525	-68.491447
520.834351	-68.788376
522.180176	-68.756424
523.526001	-68.085732
524.871826	-68.028954
526.217651	-67.596642
527.563477	-67.599236
528.909302	-68.082436
530.255127	-67.979782
531.600952	-68.472069
532.946777	-68.781906
534.292603	-69.272911
535.638428	-68.767998
536.984253	-67.737717
538.330078	-67.872330
539.675903	-68.685539
541.021729	-69.278526
542.367554	-69.142906
543.713379	-69.104111
545.059204	-68.202911
546.405029	-68.112579
547.750854	-68.658234
549.096680	-68.967583
550.442505	-68.237389
551.788330	-68.189629
553.134155	-68.294136
554.479980	-67.770393
555.825806	-67.250336
557.171631	-67.496185
558.517456	-68.744690
559.863281	-68.428688
561.209106	-67.944565
562.554932	-68.358658
563.900757	-67.928215
565.246582	-68.462273
566.592407	-67.659157
567.938232	-66.887802
569.284058	-66.777580
570.629883	-67.376274
571.975708	-67.020081
573.321533	-65.984245
574.667358	-66.315735
576.013184	-66.888985
577.359009	-66.496094
578.704834	-67.175896
580.050659	-66.283318
581.396484	-65.521088
582.742310	-65.825951
584.088135	-65.383987
585.433960	-64.661217
586.779785	-64.793556
588.125610	-64.973305
589.471436	-65.346336
590.817261	-65.295624
592.163086	-64.500496
593.508911	-63.684441
594.854736	-62.718861
596.200562	-63.155285
597.546387	-63.579281
598.892212	-63.268326
600.238037	-62.475731
601.583862	-62.391533
602.929688	-61.161472
604.275513	-61.065823
605.621338	-61.696278
606.967163	-61.605526
608.312988	-60.501766
609.658813	-59.780403
611.004639	-60.261818
612.350464	-59.463444
613.696289	-59.820816
615.042114	-59.800079
616.387939	-58.727863
617.733765	-58.829014
619.079590	-57.745945
620.425415	-58.027409
621.771240	-57.735241
623.117065	-57.817318
624.462891	-58.653706
625.808716	-57.924801
627.154541	-57.183933
628.500366	-57.149479
629.846191	-57.246708
631.192017	-57.379192
632.537842	-57.322449
633.883667	-57.293190
635.229492	-57.331028
636.575317	-57.951904
637.921143	-58.039810
639.266968	-58.207916
640.612793	-58.319557
641.958618	-58.932167
643.304443	-58.658890
644.650269	-58.645390
645.996094	-59.383282
647.341919	-59.074768
648.687744	-59.547867
650.033569	-60.517303
651.379395	-59.943367
652.725220	-60.327656
654.071045	-60.383686
655.416870	-60.796001
656.762695	-60.248295
658.108521	-60.327217
659.454346	-60.914154
660.800171	-61.258965
662.145996	-61.033031
663.491821	-61.150730
664.837646	-61.819164
666.183472	-61.332264
667.529297	-60.934822
668.875122	-60.857178
670.220947	-61.493423
671.566772	-61.623703
672.912598	-61.989407
674.258423	-60.890045
675.604248	-60.882816
676.950073	-61.806538
678.295898	-61.771866
679.641724	-61.241436
680.987549	-61.660885
682.333374	-61.962196
683.679199	-62.682678
685.025024	-63.139793
686.370850	-63.022617
687.716675	-63.575935
689.062500	-64.179901
690.408325	-63.128277
691.754150	-62.653538
693.099976	-63.725662
694.445801	-63.881889
695.791626	-64.296402
697.137451	-64.207344
698.483276	-63.497883
699.829102	-63.502022
701.174927	-64.210091
702.520752	-64.504539
703.866577	-64.588364
