Frequency (Hz)	Level (dB)
390.289307	-41.287724
391.635132	-41.274574
392.980957	-41.493183
394.326782	-41.384953
395.672607	-41.081440
397.018433	-41.044086
398.364258	-40.964462
399.710083	-41.819393
401.055908	-40.723019
402.401733	-39.704411
403.747559	-40.173759
405.093384	-41.249374
406.439209	-41.198231
407.785034	-40.089863
409.130859	-40.695282
410.476685	-41.270576
411.822510	-41.987671
413.168335	-41.489357
414.514160	-41.647873
415.859985	-41.769146
417.205811	-41.451481
418.551636	-41.363182
419.897461	-40.801991
421.243286	-41.107044
422.589111	-41.377533
423.934937	-40.883411
425.280762	-40.299126
426.626587	-40.538578
427.972412	-41.179119
429.318237	-41.193928
430.664062	-41.263615
432.009888	-41.303074
433.355713	-40.854847
434.701538	-40.760960
436.047363	-40.560780
437.393188	-41.321537
438.739014	-41.394722
440.084839	-41.723541
441.430664	-42.243286
442.776489	-41.186592
444.122314	-41.332195
445.468140	-41.287849
446.813965	-41.256760
448.159790	-41.310112
449.505615	-40.923824
450.851440	-41.259724
452.197266	-41.706902
453.543091	-42.024864
454.888916	-41.176826
456.234741	-40.650574
457.580566	-40.699215
458.926392	-40.021149
460.272217	-40.908691
461.618042	-41.023834
462.963867	-40.724628
464.309692	-41.119247
465.655518	-40.600914
467.001343	-41.139347
468.347168	-40.972729
469.692993	-40.961624
471.038818	-41.283577
472.384644	-41.461254
473.730469	-41.546070
475.076294	-41.391647
476.422119	-41.320736
477.767944	-41.611294
479.113770	-41.253681
480.459595	-40.951168
481.805420	-41.308327
483.151245	-41.777576
484.497070	-41.773087
485.842896	-40.799625
487.188721	-41.124554
488.534546	-40.614849
489.880371	-40.387787
491.226196	-40.525974
492.572021	-41.332424
493.917847	-41.947632
495.263672	-41.318031
496.609497	-41.247322
497.955322	-41.552181
499.301147	-41.617630
500.646973	-41.891495
501.992798	-41.952065
503.338623	-40.789993
504.684448	-41.247215
506.030273	-41.947239
507.376099	-41.069069
508.721924	-41.406551
510.067749	-41.309071
511.413574	-40.904488
512.759399	-41.558521
514.105225	-40.996727
515.451050	-41.017292
516.796875	-42.234287
518.142700	-41.735462
519.488525	-40.794353
520.834351	-40.365280
522.180176	-40.596355
523.526001	-40.936550
524.871826	-41.066696
526.217651	-41.852184
527.563477	-41.434772
528.909302	-40.695274
530.255127	-41.077866
531.600952	-40.756275
532.946777	-40.666447
534.292603	-41.510223
535.638428	-42.092529
536.984253	-41.637028
538.330078	-41.636295
539.675903	-41.333984
541.021729	-42.318027
542.367554	-40.525787
543.713379	-40.542542
545.059204	-41.155594
546.405029	-40.668121
547.750854	-41.724579
549.096680	-41.280724
550.442505	-41.187538
551.788330	-41.285652
553.134155	-41.129940
554.479980	-41.566799
555.825806	-41.261810
557.171631	-41.144264
558.517456	-41.114906
559.863281	-40.709400
561.209106	-41.365387
562.554932	-40.947659
563.900757	-40.622814
565.246582	-40.931904
566.592407	-41.055286
567.938232	-41.008968
569.284058	-40.581875
570.629883	-41.337471
571.975708	-41.062023
573.321533	-40.772572
574.667358	-40.698048
576.013184	-41.373291
577.359009	-41.060532
578.704834	-40.815388
580.050659	-40.820244
581.396484	-40.912727
582.742310	-40.973038
584.088135	-40.728649
585.433960	-40.477409
586.779785	-40.547928
588.125610	-41.152843
589.471436	-41.070057
590.817261	-40.973816
592.163086	-41.464897
593.508911	-40.537228
594.854736	-40.668762
596.200562	-41.577309
597.546387	-41.178139
598.892212	-40.921299
600.238037	-41.871258
601.583862	-41.376274
602.929688	-41.308430
604.275513	-41.567314
605.621338	-41.248127
606.967163	-41.446743
608.312988	-40.365643
609.658813	-41.016598
611.004639	-41.958496
612.350464	-41.104733
613.696289	-40.994110
615.042114	-40.816418
616.387939	-39.918140
617.733765	-40.172951
619.079590	-40.897228
620.425415	-41.518097
621.771240	-41.187214
623.117065	-40.922958
624.462891	-40.456161
625.808716	-40.803364
627.154541	-40.640522
628.500366	-41.048092
629.846191	-41.431465
631.192017	-40.819939
632.537842	-40.915466
633.883667	-41.060280
635.229492	-41.712608
636.575317	-41.859535
637.921143	-42.505817
639.266968	-41.598782
640.612793	-41.181877
641.958618	-41.089645
643.304443	-40.784370
644.650269	-41.475826
645.996094	-42.037827
647.341919	-41.507565
648.687744	-40.861229
650.033569	-40.115715
651.379395	-40.449268
652.725220	-41.669868
654.071045	-42.555077
655.416870	-41.279850
656.762695	-40.619770
658.108521	-40.770653
659.454346	-40.861187
660.800171	-40.450466
662.145996	-40.674969
663.491821	-40.910545
664.837646	-41.063065
666.183472	-41.150265
667.529297	-41.364441
668.875122	-41.082283
670.220947	-40.882542
671.566772	-40.803413
672.912598	-41.206505
674.258423	-40.897606
675.604248	-41.458595
676.950073	-41.627533
678.295898	-41.237907
679.641724	-41.574646
680.987549	-41.074913
682.333374	-40.268055
683.679199	-40.796635
685.025024	-41.245041
686.370850	-41.249748
687.716675	-41.522678
689.062500	-41.810814
690.408325	-41.330002
691.754150	-40.743340
693.099976	-41.395729
694.445801	-41.018753
695.791626	-41.233196
697.137451	-41.320988
698.483276	-39.879536
699.829102	-40.624908
701.174927	-40.370956
702.520752	-41.027260
703.866577	-40.905121
705.212402	-40.329483
706.558228	-39.904827
707.904053	-41.119808
709.249878	-41.408592
710.595703	-41.448189
711.941528	-41.151669
713.287354	-41.397247
714.633179	-41.483471
715.979004	-40.895592
717.324829	-40.762238
718.670654	-40.896114
720.016479	-41.313351
721.362305	-40.547371
722.708130	-41.081127
724.053955	-40.929760
725.399780	-40.653172
726.745605	-41.732670
728.091431	-40.740875
729.437256	-40.353374
730.783081	-40.934650
732.128906	-40.744839
733.474731	-41.094200
734.820557	-40.816566
736.166382	-41.482384
737.512207	-40.985508
738.858032	-40.981594
740.203857	-40.992424
741.549683	-41.463589
742.895508	-41.844711
744.241333	-40.902756
745.587158	-40.693863
746.932983	-40.749668
748.278809	-41.455017
749.624634	-42.232494
750.970459	-40.477856
752.316284	-40.124844
753.662109	-40.688931
755.007935	-41.000912
756.353760	-41.774258
757.699585	-41.846519
759.045410	-41.822086
760.391235	-41.316856
761.737061	-40.953739
763.082886	-42.696201
764.428711	-41.877026
765.774536	-40.600254
767.120361	-40.592339
768.466187	-41.063263
769.812012	-41.405262
771.157837	-40.976437
772.503662	-40.897278
773.849487	-40.560184
775.195312	-41.227074
776.541138	-41.660828
777.886963	-41.453972
779.232788	-41.343899
780.578613	-40.753632
781.924438	-40.993855
783.270264	-41.186245
784.616089	-41.781673
785.961914	-41.095680
787.307739	-40.759029
788.653564	-40.304829
789.999390	-40.522682
791.345215	-40.482056
792.691040	-40.971348
794.036865	-40.686611
795.382690	-40.493839
796.728516	-41.079090
798.074341	-41.679722
799.420166	-42.126404
800.765991	-41.158241
802.111816	-41.037495
803.457642	-41.714092
804.803467	-40.901138
806.149292	-40.362312
807.495117	-40.832947
808.840942	-40.633675
810.186768	-40.856415
811.532593	-41.708172
812.878418	-41.435040
814.224243	-40.995190
815.570068	-40.765251
816.915894	-41.220364
818.261719	-41.248989
819.607544	-41.326065
820.953369	-40.899548
822.299194	-41.005413
823.645020	-41.319603
824.990845	-40.722691
826.336670	-40.150055
827.682495	-41.129570
829.028320	-41.624878
830.374146	-41.333447
831.719971	-41.852425
833.065796	-41.731884
834.411621	-40.819176
835.757446	-40.296410
837.103271	-41.071194
838.449097	-41.194077
839.794922	-40.838860
841.140747	-40.837570
842.486572	-41.250595
843.832397	-41.472992
845.178223	-40.631668
846.524048	-40.783192
847.869873	-40.823948
849.215698	-41.458424
850.561523	-41.949535
851.907349	-41.446774
853.253174	-41.132641
854.598999	-41.184753
855.944824	-41.304348
857.290649	-41.193371
858.636475	-40.666409
859.982300	-41.073326
861.328125	-42.291767
862.673950	-42.311424
864.019775	-41.670475
865.365601	-40.800274
866.711426	-40.687637
868.057251	-40.642338
869.403076	-40.804138
870.748901	-40.957558
872.094727	-40.634098
873.440552	-40.209438
874.786377	-40.678234
876.132202	-40.858231
877.478027	-41.298271
878.823853	-40.751072
880.169678	-41.685009
881.515503	-42.327694
882.861328	-41.508045
884.207153	-40.763309
885.552979	-41.095825
886.898804	-41.453053
888.244629	-40.937561
889.590454	-40.027607
890.936279	-41.302238
